open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-11-27 04:00:00,3033.53,3053.98,3017.45,3033.9,33999.8307,2025-11-27 07:59:59.999,103110593.111016,383488,13633.0928,41359615.957175,0
2025-11-27 08:00:00,3033.89,3044.73,3017.78,3028.54,31351.503,2025-11-27 11:59:59.999,94977741.160241,383519,12275.8668,37198335.091525,0
2025-11-27 12:00:00,3028.54,3030.49,2985.78,3010.97,65626.4194,2025-11-27 15:59:59.999,196958064.840071,569108,30870.1857,92652908.998719,0
2025-11-27 16:00:00,3010.97,3039.99,3004.83,3032.02,41934.8963,2025-11-27 19:59:59.999,126769204.329519,507561,21959.0788,66381028.073261,0
2025-11-27 20:00:00,3032.01,3044.44,3003.88,3015.23,28511.1627,2025-11-27 23:59:59.999,86282828.719291,338327,13683.0972,41410293.146787,0
2025-11-28 00:00:00,3015.23,3023.97,2994.36,3008.63,38314.6775,2025-11-28 03:59:59.999,115197211.240085,457782,14781.5719,44445489.907624,0
2025-11-28 04:00:00,3008.64,3028.94,3000.7,3001.91,43556.1352,2025-11-28 07:59:59.999,131343441.652606,328896,20836.2898,62846290.541878,0
2025-11-28 08:00:00,3001.9,3077.77,3001.59,3034.02,74468.9509,2025-11-28 11:59:59.999,226894619.120702,674959,40960.208,124700468.683105,0
2025-11-28 12:00:00,3034.02,3099.0,3026.32,3073.77,82965.601,2025-11-28 15:59:59.999,254466539.637792,921844,45613.8942,139896411.734484,0
2025-11-28 16:00:00,3073.78,3074.4,3011.22,3050.0,79747.0269,2025-11-28 19:59:59.999,242087196.708003,914888,39097.1068,118716560.218854,0
2025-11-28 20:00:00,3049.99,3059.48,3020.57,3031.15,27563.636,2025-11-28 23:59:59.999,83868752.355621,364109,11325.5469,34454874.55559,0
2025-11-29 00:00:00,3031.14,3052.64,3017.73,3022.6,24555.3461,2025-11-29 03:59:59.999,74477888.347791,294527,12439.8392,37743785.627359,0
2025-11-29 04:00:00,3022.61,3045.6,2992.5,3004.9,42551.9966,2025-11-29 07:59:59.999,128355893.534335,288245,16810.976,50736897.457577,0
2025-11-29 08:00:00,3004.9,3011.41,2986.09,2999.82,37596.1744,2025-11-29 11:59:59.999,112817831.686956,308192,15877.3497,47644929.10428,0
2025-11-29 12:00:00,2999.82,3014.09,2986.4,3007.41,44737.3526,2025-11-29 15:59:59.999,134098891.828271,361994,16484.2543,49430915.16471,0
2025-11-29 16:00:00,3007.41,3011.31,2961.91,2988.47,54342.1646,2025-11-29 19:59:59.999,162369430.468524,436115,23497.7619,70159077.702004,0
2025-11-29 20:00:00,2988.47,2999.17,2982.49,2989.16,14121.096,2025-11-29 23:59:59.999,42228798.733849,241515,7923.8353,23698172.548947,0
2025-11-30 00:00:00,2989.17,3012.29,2975.3,3001.69,22703.9647,2025-11-30 03:59:59.999,68061594.363995,258602,10964.158,32877267.963128,0
2025-11-30 04:00:00,3001.68,3008.9,2985.69,3005.22,14470.8245,2025-11-30 07:59:59.999,43357103.386402,186551,6413.7256,19217475.892955,0
2025-11-30 08:00:00,3005.22,3018.48,2999.94,3003.36,23291.3467,2025-11-30 11:59:59.999,70088393.282105,288001,9968.2182,29999446.808692,0
2025-11-30 12:00:00,3003.37,3053.02,3000.34,3028.69,60797.768,2025-11-30 15:59:59.999,184462179.918562,474243,32676.1575,99105886.541627,0
2025-11-30 16:00:00,3028.69,3049.34,3028.24,3034.71,26922.0897,2025-11-30 19:59:59.999,81799872.694222,309162,10732.9776,32612743.87197,0
2025-11-30 20:00:00,3034.71,3041.14,2989.06,2991.26,34536.4317,2025-11-30 23:59:59.999,104134903.787359,380222,16388.421,49442872.598218,0
2025-12-01 00:00:00,2991.25,2999.47,2813.2,2825.77,199403.7391,2025-12-01 03:59:59.999,572014046.355017,1728435,100545.7411,288087753.87602,0
