open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-12-13 02:00:00,90229.92,90318.0,90221.98,90232.77,158.12998,2025-12-13 02:59:59.999,14273662.6449175,42529,57.16311,5160156.6415624,0
2025-12-13 03:00:00,90232.77,90469.71,90205.52,90345.54,134.27456,2025-12-13 03:59:59.999,12131629.7655716,42890,68.11092,6154070.2481899,0
2025-12-13 04:00:00,90345.55,90410.5,90268.91,90371.81,120.09938,2025-12-13 04:59:59.999,10850082.7946412,37154,61.33898,5541399.8427148,0
2025-12-13 05:00:00,90371.81,90387.51,90269.0,90342.91,103.66062,2025-12-13 05:59:59.999,9364631.7796361,35533,43.13613,3896814.3672595,0
2025-12-13 06:00:00,90342.92,90380.0,90270.65,90351.45,106.97274,2025-12-13 06:59:59.999,9662162.9736744,32726,48.11379,4346026.8584584,0
2025-12-13 07:00:00,90351.45,90400.0,90318.56,90329.97,120.80251,2025-12-13 07:59:59.999,10915541.6661544,36323,55.46957,5012157.3740368,0
2025-12-13 08:00:00,90329.98,90575.28,90318.67,90458.19,326.23501,2025-12-13 08:59:59.999,29510602.2233866,77413,163.9648,14832258.9678507,0
2025-12-13 09:00:00,90458.2,90513.53,90387.99,90422.57,164.09529,2025-12-13 09:59:59.999,14844071.1478862,44147,82.66422,7477969.1060229,0
2025-12-13 10:00:00,90422.57,90634.55,90418.49,90595.13,395.80418,2025-12-13 10:59:59.999,35842792.739397,53035,212.63683,19256345.5037422,0
2025-12-13 11:00:00,90595.14,90612.32,90290.0,90330.36,639.73871,2025-12-13 11:59:59.999,57845554.2187721,63554,157.84134,14274823.4885143,0
2025-12-13 12:00:00,90330.36,90470.3,90276.13,90341.05,491.58704,2025-12-13 12:59:59.999,44423791.1611512,90130,168.95467,15270130.5298101,0
2025-12-13 13:00:00,90341.05,90450.0,90194.34,90245.87,344.68696,2025-12-13 13:59:59.999,31130319.086895,77139,85.13575,7689405.9385874,0
2025-12-13 14:00:00,90245.88,90331.74,89932.99,90079.7,600.45706,2025-12-13 14:59:59.999,54134434.523745,109763,141.70684,12775153.3529225,0
2025-12-13 15:00:00,90079.71,90289.6,90031.38,90092.16,470.25787,2025-12-13 15:59:59.999,42386216.3330437,74923,155.67466,14031027.1229762,0
2025-12-13 16:00:00,90092.17,90268.13,90025.65,90087.28,226.25798,2025-12-13 16:59:59.999,20389098.8662245,64649,109.13331,9834883.3290813,0
2025-12-13 17:00:00,90087.28,90102.08,89981.0,90052.61,193.07435,2025-12-13 17:59:59.999,17384231.2143837,50326,93.69753,8436412.86743,0
2025-12-13 18:00:00,90052.61,90184.34,90047.4,90119.89,145.63725,2025-12-13 18:59:59.999,13126182.0804076,35984,56.77936,5117235.2914106,0
2025-12-13 19:00:00,90119.9,90224.8,90109.62,90178.16,110.2678,2025-12-13 19:59:59.999,9943286.3219407,33082,36.38187,3280639.2141984,0
