open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-09-29,4142.16,4235.86,4082.25,4215.07,380728.6784,2025-09-29 23:59:59.999,1580732256.801187,3612246,199061.7147,826365235.842847,0
2025-09-30,4215.07,4245.0,4092.1,4145.15,391126.6172,2025-09-30 23:59:59.999,1625808124.643462,4118784,181458.9958,754666917.727574,0
2025-10-01,4145.15,4355.46,4123.08,4348.03,507026.3822,2025-10-01 23:59:59.999,2165739972.371045,4138481,247673.9891,1059254829.127008,0
2025-10-02,4348.03,4516.74,4332.73,4484.35,526411.1571,2025-10-02 23:59:59.999,2322911121.293646,4441183,270113.997,1192562119.649421,0
2025-10-03,4484.35,4591.59,4428.0,4512.87,485684.0267,2025-10-03 23:59:59.999,2184423024.582545,5149648,234630.1499,1055644644.394335,0
2025-10-04,4512.88,4517.93,4440.0,4487.15,199732.7088,2025-10-04 23:59:59.999,895195711.881079,2252261,90161.8179,404217765.196633,0
2025-10-05,4487.16,4618.17,4467.05,4514.32,506587.9614,2025-10-05 23:59:59.999,2305062852.191549,3791095,265246.9061,1206877173.081055,0
2025-10-06,4514.32,4735.93,4488.25,4684.01,456200.6528,2025-10-06 23:59:59.999,2107882753.614729,4677655,235462.9488,1087700705.075086,0
2025-10-07,4684.02,4755.0,4430.43,4447.7,640685.9319,2025-10-07 23:59:59.999,2946435862.400838,6028668,308407.6086,1419710155.477069,0
2025-10-08,4447.7,4558.0,4410.08,4525.72,399904.3287,2025-10-08 23:59:59.999,1791815622.635745,4771608,205585.7695,921332896.435835,0
2025-10-09,4525.72,4531.52,4265.06,4368.09,515978.1829,2025-10-09 23:59:59.999,2257574038.66859,5181361,242773.6384,1060847514.335138,0
2025-10-10,4368.09,4393.63,3435.0,3829.72,1493971.0244,2025-10-10 23:59:59.999,5954598988.690315,12594514,680600.6897,2723566227.172543,0
2025-10-11,3829.72,3878.3,3643.33,3746.79,789885.6582,2025-10-11 23:59:59.999,2994511140.409299,8794145,362107.5901,1373206442.87708,0
2025-10-12,3746.8,4197.7,3694.74,4152.29,811308.152,2025-10-12 23:59:59.999,3213401552.274956,8286691,406500.5487,1607458765.920295,0
2025-10-13,4152.29,4292.0,4042.29,4240.85,622813.9247,2025-10-13 23:59:59.999,2590697041.479605,8321249,302948.0094,1261092410.082509,0
2025-10-14,4240.86,4263.38,3888.74,4125.02,962996.7658,2025-10-14 23:59:59.999,3894019260.946043,10714712,500346.6817,2021620281.207955,0
2025-10-15,4125.01,4217.6,3926.74,3985.61,626081.6966,2025-10-15 23:59:59.999,2543782117.973257,7421801,313175.5389,1273392874.002121,0
2025-10-16,3985.61,4086.49,3826.04,3894.51,643804.6163,2025-10-16 23:59:59.999,2552218455.018819,8451902,319663.4266,1268557283.411159,0
2025-10-17,3894.5,3950.45,3674.5,3831.57,830127.0885,2025-10-17 23:59:59.999,3147006926.52111,9412569,421727.0445,1597875952.217623,0
2025-10-18,3831.58,3927.73,3819.07,3889.21,250710.6121,2025-10-18 23:59:59.999,971616631.642943,3174247,123527.728,478841122.02979,0
2025-10-19,3889.2,4030.94,3827.04,3982.58,408538.2545,2025-10-19 23:59:59.999,1609546719.154199,4377250,210770.829,830019862.215925,0
2025-10-20,3982.58,4085.3,3908.73,3979.22,511382.3301,2025-10-20 23:59:59.999,2049366257.294899,5803391,237126.1851,950802301.277708,0
2025-10-21,3979.22,4110.0,3840.24,3873.05,590594.1382,2025-10-21 23:59:59.999,2335723187.677247,7015049,279785.5053,1107257090.995763,0
2025-10-22,3873.04,3889.27,3710.0,3805.53,593130.0905,2025-10-22 23:59:59.999,2268706650.109904,6834244,263582.8173,1008334927.99178,0
2025-10-23,3805.53,3934.86,3796.54,3856.8,477231.0181,2025-10-23 23:59:59.999,1842438997.006866,4206428,210507.9739,813180072.006933,0
2025-10-24,3856.8,4026.39,3845.86,3934.88,425926.9383,2025-10-24 23:59:59.999,1676037250.100214,4291705,217754.8375,857155216.561159,0
2025-10-25,3934.88,3969.22,3912.4,3953.82,138526.3338,2025-10-25 23:59:59.999,545722019.675975,1476147,67667.2793,266617187.890661,0
2025-10-26,3953.81,4178.78,3919.03,4158.46,344698.0918,2025-10-26 23:59:59.999,1396836816.693465,3249487,173720.1856,703491084.262075,0
2025-10-27,4158.46,4253.72,4095.0,4120.15,487131.2291,2025-10-27 23:59:59.999,2035684992.603607,5081784,248999.9729,1040497593.800265,0
2025-10-28,4120.16,4175.55,3931.33,3979.2,472965.8377,2025-10-28 23:59:59.999,1926589295.491682,5061999,222962.1579,908763052.717048,0
2025-10-29,3979.19,4036.66,3840.37,3902.99,486452.3127,2025-10-29 23:59:59.999,1925328091.834018,5571627,230694.78,913403769.324608,0
2025-10-30,3903.0,3948.74,3680.0,3805.09,531455.9923,2025-10-30 23:59:59.999,2028708564.222212,6906431,253157.6828,966915641.09658,0
2025-10-31,3804.95,3906.09,3796.36,3847.99,478636.2995,2025-10-31 23:59:59.999,1843471240.950858,5000695,263997.8361,1017255899.859766,0
2025-11-01,3848.0,3909.39,3831.0,3873.77,152998.1626,2025-11-01 23:59:59.999,592459458.761567,1840903,75638.8612,292912520.170275,0
2025-11-02,3873.78,3918.23,3839.12,3906.58,216083.1542,2025-11-02 23:59:59.999,837354910.688628,2433160,115417.9205,447423699.373431,0
2025-11-03,3906.58,3914.29,3558.82,3603.83,877187.3852,2025-11-03 23:59:59.999,3238285047.509506,7464333,396065.9448,1462435750.935427,0
2025-11-04,3603.84,3654.54,3057.0,3287.05,1568004.2379,2025-11-04 23:59:59.999,5314450723.763831,10283812,730780.3823,2476934144.731218,0
2025-11-05,3287.05,3480.46,3166.66,3424.29,809591.5132,2025-11-05 23:59:59.999,2699190339.152632,6935719,421218.8965,1403027181.859867,0
2025-11-06,3424.29,3456.46,3245.45,3315.14,566363.7003,2025-11-06 23:59:59.999,1896818057.207791,6422367,278569.8569,932497460.957171,0
2025-11-07,3315.14,3473.0,3194.2,3436.05,683417.3854,2025-11-07 23:59:59.999,2269770217.236427,7139239,352056.0459,1169901356.913121,0
2025-11-08,3436.04,3488.0,3355.58,3401.51,291532.2881,2025-11-08 23:59:59.999,997076516.09053,3661341,144818.0207,495545476.057333,0
2025-11-09,3401.51,3623.25,3358.66,3583.46,464098.052,2025-11-09 23:59:59.999,1616068059.82672,4471232,255287.6113,888865168.926934,0
2025-11-10,3583.46,3658.98,3507.3,3567.85,595273.0298,2025-11-10 23:59:59.999,2130222587.624694,5374965,288985.1178,1035700899.574761,0
2025-11-11,3567.85,3648.27,3405.24,3417.76,660283.2747,2025-11-11 23:59:59.999,2334219569.458803,6239855,279975.2724,988115425.798087,0
2025-11-12,3417.76,3588.19,3371.65,3414.92,553101.9368,2025-11-12 23:59:59.999,1913040553.62282,5915987,269502.1432,932258100.373958,0
2025-11-13,3414.91,3565.84,3154.22,3231.54,951989.1347,2025-11-13 23:59:59.999,3206643011.077227,8109562,479288.7197,1611512971.446227,0
2025-11-14,3231.55,3256.71,3070.0,3112.4,890446.1491,2025-11-14 23:59:59.999,2825408309.925825,9563602,444168.0228,1410419310.962096,0
2025-11-15,3112.4,3230.0,3110.68,3167.88,338463.4782,2025-11-15 23:59:59.999,1076796729.102536,3329279,178961.8223,569908112.717186,0
2025-11-16,3167.87,3249.0,3004.0,3095.29,570633.5809,2025-11-16 23:59:59.999,1779987722.711093,5709385,287844.8346,899323831.841917,0
2025-11-17,3095.29,3223.38,2959.46,3031.44,762500.4289,2025-11-17 23:59:59.999,2363337280.765939,7450569,387414.7425,1201427058.002213,0
2025-11-18,3031.44,3169.95,2946.56,3123.66,766640.1058,2025-11-18 23:59:59.999,2340587460.798044,7615241,403280.7886,1232613020.736247,0
2025-11-19,3123.65,3125.54,2873.64,3025.48,737926.7146,2025-11-19 23:59:59.999,2216678695.223021,7164222,360036.5459,1081978073.162999,0
2025-11-20,3025.48,3063.61,2790.01,2834.22,912524.3718,2025-11-20 23:59:59.999,2661800409.340738,7127439,428888.8725,1252889590.169883,0
2025-11-21,2834.21,2886.73,2623.57,2765.85,1180475.4085,2025-11-21 23:59:59.999,3236847819.47923,10064748,547922.1099,1502813541.495193,0
2025-11-22,2765.86,2799.01,2704.33,2770.12,264691.3089,2025-11-22 23:59:59.999,726992504.445693,3610746,130783.3858,359293974.593027,0
2025-11-23,2770.12,2858.16,2768.29,2802.16,409808.5734,2025-11-23 23:59:59.999,1154902366.816105,3902263,206241.2795,581290867.286262,0
2025-11-24,2802.16,2987.0,2763.0,2953.38,715279.7551,2025-11-24 23:59:59.999,2052356496.552595,5727108,341887.1162,979551492.849392,0
2025-11-25,2953.38,2980.82,2857.32,2959.36,427686.4528,2025-11-25 23:59:59.999,1246454120.370332,4418266,202476.6298,590249449.813369,0
