open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-12-20 02:00:00,88075.89,88311.87,87988.67,88204.04,365.01084,2025-12-20 02:59:59.999,32186797.7457137,58382,259.28745,22866257.269777,0
2025-12-20 03:00:00,88204.03,88339.27,88176.45,88214.98,144.05844,2025-12-20 03:59:59.999,12715854.324311,36826,82.50186,7281737.9879644,0
2025-12-20 04:00:00,88214.98,88338.31,88123.07,88295.37,198.26731,2025-12-20 04:59:59.999,17493230.3883279,37328,94.13822,8303854.6059484,0
2025-12-20 05:00:00,88295.38,88573.07,88275.19,88295.31,306.24924,2025-12-20 05:59:59.999,27076013.6675425,71251,156.84865,13868799.4025171,0
2025-12-20 06:00:00,88295.31,88444.54,88275.92,88305.81,99.47233,2025-12-20 06:59:59.999,8788243.2721192,41401,41.88524,3700596.5411735,0
2025-12-20 07:00:00,88305.81,88328.84,88189.67,88275.41,193.88304,2025-12-20 07:59:59.999,17107743.549769,49627,77.30795,6821598.5285065,0
2025-12-20 08:00:00,88275.41,88428.0,88257.21,88257.21,190.13912,2025-12-20 08:59:59.999,16797536.2243333,58390,85.12049,7520192.9214042,0
2025-12-20 09:00:00,88257.21,88339.05,88220.61,88224.0,171.15417,2025-12-20 09:59:59.999,15109628.3126545,38687,58.34548,5150880.1861899,0
2025-12-20 10:00:00,88224.0,88288.21,88129.27,88163.99,255.88825,2025-12-20 10:59:59.999,22567799.902655,43556,78.59458,6931158.8382142,0
2025-12-20 11:00:00,88163.99,88313.2,88107.35,88277.66,204.54149,2025-12-20 11:59:59.999,18045048.6008809,45629,108.3624,9559607.9892877,0
2025-12-20 12:00:00,88277.66,88335.0,88195.51,88256.08,140.78522,2025-12-20 12:59:59.999,12423846.9255066,32736,59.36392,5239043.4930872,0
2025-12-20 13:00:00,88256.07,88343.73,87795.76,88270.39,491.51954,2025-12-20 13:59:59.999,43294016.2069543,122832,202.10689,17804747.3199917,0
2025-12-20 14:00:00,88270.39,88287.84,88012.0,88260.88,329.36375,2025-12-20 14:59:59.999,29036179.7106674,70666,157.50162,13885864.2043753,0
