open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-11-27 04:00:00,142.52,144.29,142.33,143.77,335308.642,2025-11-27 07:59:59.999,48062252.72628,180562,163402.141,23421673.99917,0
2025-11-27 08:00:00,143.77,143.9,141.51,142.08,325361.224,2025-11-27 11:59:59.999,46301433.67889,172737,159928.847,22754693.74136,0
2025-11-27 12:00:00,142.08,142.54,140.67,142.15,407380.925,2025-11-27 15:59:59.999,57618403.86663,215781,237912.946,33654631.3201,0
2025-11-27 16:00:00,142.15,143.15,141.43,142.73,548532.704,2025-11-27 19:59:59.999,77960885.9744,215025,269646.457,38317457.32345,0
2025-11-27 20:00:00,142.73,142.91,140.47,140.85,287445.879,2025-11-27 23:59:59.999,40781777.34764,172617,131983.543,18729380.24936,0
2025-11-28 00:00:00,140.85,141.45,138.59,139.68,414090.873,2025-11-28 03:59:59.999,57843256.41126,246509,183309.437,25601688.13086,0
2025-11-28 04:00:00,139.68,140.6,138.97,138.97,337429.517,2025-11-28 07:59:59.999,47235128.32521,162581,141824.019,19853717.74512,0
2025-11-28 08:00:00,138.98,142.64,138.95,140.99,614761.359,2025-11-28 11:59:59.999,86901163.25753,274695,346134.548,48927429.95938,0
2025-11-28 12:00:00,140.99,143.6,140.43,141.61,937180.174,2025-11-28 15:59:59.999,133276015.85094,380397,504426.097,71786971.50086,0
2025-11-28 16:00:00,141.62,141.65,136.01,137.53,896752.777,2025-11-28 19:59:59.999,123802970.13548,393746,407020.005,56173814.44516,0
2025-11-28 20:00:00,137.54,138.3,136.59,137.33,302295.331,2025-11-28 23:59:59.999,41540162.90321,156150,131862.79,18120058.35261,0
2025-11-29 00:00:00,137.33,137.89,136.7,136.83,246755.399,2025-11-29 03:59:59.999,33883423.48174,114612,97529.923,13396383.64264,0
2025-11-29 04:00:00,136.84,137.72,136.22,137.28,316477.661,2025-11-29 07:59:59.999,43395262.66521,109326,126528.576,17347886.055,0
2025-11-29 08:00:00,137.28,137.48,136.39,137.33,265128.876,2025-11-29 11:59:59.999,36302176.48577,108170,83914.846,11491595.80999,0
2025-11-29 12:00:00,137.33,137.66,136.5,137.58,234356.046,2025-11-29 15:59:59.999,32123199.69896,117088,121532.209,16654575.2149,0
