open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-06-30 18:00:00,107462.95,107614.9,107116.4,107242.01,230.18635,2025-06-30 18:59:59.999,24699064.9014974,72888,102.00259,10946519.0565996,0
2025-06-30 19:00:00,107242.0,107794.19,107212.6,107745.97,325.03838,2025-06-30 19:59:59.999,34946571.5320209,71715,194.53086,20916306.7951361,0
2025-06-30 20:00:00,107745.97,107764.73,107480.0,107577.89,187.16819,2025-06-30 20:59:59.999,20139200.1888136,49798,81.44596,8763359.270115,0
2025-06-30 21:00:00,107577.88,107589.0,106900.02,107130.81,441.72872,2025-06-30 21:59:59.999,47372170.1237338,61097,114.76393,12304588.7867758,0
2025-06-30 22:00:00,107130.8,107317.53,107029.64,107112.75,203.265,2025-06-30 22:59:59.999,21789844.0486005,59272,101.8229,10915969.9157061,0
2025-06-30 23:00:00,107112.76,107232.59,107063.04,107146.5,239.4535,2025-06-30 23:59:59.999,25651808.4941761,45040,129.32096,13853522.7911957,0
2025-07-01 00:00:00,107146.51,107449.25,107026.93,107377.02,253.62802,2025-07-01 00:59:59.999,27201245.0597966,68242,114.96074,12329702.6385874,0
2025-07-01 01:00:00,107377.03,107540.0,107171.42,107220.0,219.64653,2025-07-01 01:59:59.999,23588589.1966471,67588,80.21028,8614095.1946154,0
2025-07-01 02:00:00,107220.0,107410.74,107097.87,107101.69,207.06087,2025-07-01 02:59:59.999,22208214.3338702,54684,81.41164,8731958.124816,0
2025-07-01 03:00:00,107101.68,107223.0,107070.2,107192.38,293.12458,2025-07-01 03:59:59.999,31410335.830836,38802,152.24013,16314508.4391315,0
2025-07-01 04:00:00,107192.39,107203.11,106867.43,106881.6,261.75371,2025-07-01 04:59:59.999,28018264.713685,42983,89.94461,9629882.960979,0
2025-07-01 05:00:00,106881.6,106967.76,106740.0,106932.49,402.48733,2025-07-01 05:59:59.999,42994565.5225608,60358,191.50267,20454271.4719151,0
2025-07-01 06:00:00,106932.49,106932.49,106758.24,106890.77,167.32269,2025-07-01 06:59:59.999,17876477.8568617,40173,74.39042,7947491.853427,0
2025-07-01 07:00:00,106890.77,107178.99,106615.97,107178.99,436.41463,2025-07-01 07:59:59.999,46669329.8718468,74154,205.18233,21945749.6127744,0
2025-07-01 08:00:00,107178.99,107178.99,106681.52,106710.12,282.35131,2025-07-01 08:59:59.999,30178535.4881933,60018,101.02942,10795966.3060006,0
2025-07-01 09:00:00,106710.12,106794.09,106500.0,106556.39,389.14535,2025-07-01 09:59:59.999,41486047.0620699,75361,160.98289,17163939.4126021,0
